hotel_name,reviewer_name,ethnicity,num_reviews,date,rating,neg_review,pos_review
Midtown Hotel,Roger,United States of America,11 Reviews,October 21  2017,6.3,The room was warm and there was no air conditioning or even a ventilation fan running — this was mid October. mild weather. Room safe didn’t work (low battery) and it took 3 phone calls and well over an hour for someone to come and fix it. so I could finally go out for dinner.,Good price compared to other hotels in the area.
Midtown Hotel,Anonymous,Canada,2 Reviews,October 21  2017,7.5,Poor lighting in bathroom.,It was a great location. staff were very friendly and helpful. hotel room and lobby were clean. bed was comfortable. It was not a four star hotel but great value for money in Boston's extremely high priced Hotel Market.Hotel arranged a shuttle to airport. it was very prompt and professional.
Midtown Hotel,Dale,New Zealand,44 Reviews,October 21  2017,7.9,Hotel is a little tired in places however that is reflected in the price.   Boston is an expensive city for hotel stays.    Breakfast is not included.,Hotel staff were efficient and friendly.      They were very obliging with our 1.15am arrival.   Easy walking to the Back Bay area.    Just two blocks to the Prudential Centre.   Parking available.
Midtown Hotel,Alexandra,Netherlands,8 Reviews,October 21  2017,6.3,No breakfast available; to reach the elevator you had to climb a few stairs with your luggage; poor lighting in the room; small double bed,Central location with public transport and restaurants and shops nearby; very friendly &amp; helpful staff
Midtown Hotel,Liz,New Zealand,14 Reviews,October 20  2017,5.8,The property was very tired. The air conditioning was not working so the rooms were very hot. Not favourable for sleeping. Towels would be taken each day but not always replaced.,Midtown was located in an excellent position. Close to subway and in walking distance to most places. Size of the rooms were excellent.
Midtown Hotel,Jahmai,United States of America,1 review,October 19  2017,7.1,The hotel itself is dated. in need of refurbishment. and has a bizarre layout. You need to use stairs to reach the elevator on the first floor. which was awkward for us. as we had a baby stroller in addition to our luggage. Furthermore. the staff was inexcusably slow at fulfilling a simple request for a crib. We initially requested it upon check-in. and after three calls. we finally got it - half an hour past midnight. They knocked and asked if we needed blankets twenty minutes later. To reiterate. they gave us the crib we requested in the afternoon AFTER MIDNIGHT. and knocked. preventing us from sleeping. at nearly one A.M.,The Midtown has a decent location. near the green line. shopping. and dining. It is relatively inexpensive for its location.
Midtown Hotel,Jon,United States of America,1 review,October 18  2017,7.5,Walls are paper thin. could hear everything going on in the hallways and parking lot.,Location and price were perfect for visiting the local colleges.  Staff was very friendly.
Midtown Hotel,Wei,Australia,6 Reviews,October 17  2017,10,N/A,great location. close to museum. cheesecake factory. Quincy market. freedom trail and China town. The receptionists were eager to help. recommended some places to visit or eatout. plenty parking in the back yard and the parking fee was resonable.
Midtown Hotel,Leila,United States of America,2 Reviews,October 7  2017,8.8,Temperature in room not always comfortable.,Clerk at front desk was extraordinarily helpful with a personal issue.  Most helpful of any clerk at any hotel at which I have stayed.
Midtown Hotel,Paul,United Kingdom,5 Reviews,October 6  2017,8.3,Arrangement of paired bathroom units between bedrooms means that plumbing noises from adjacent rooms can be quite loud.  Decor in communal areas and corridors is a bit tired. dark and nondescript. but rooms are brighter and better.,Good sized rooms. handy location for Back Bay. John Hynes Convention Center + Prudential Tower (under 5 mins walk).  Friendly and helpful staff. Coke &amp; ice machines on each floor. but no bar or restaurant.  Thorntons Restaurant just 2 mins walk from hotel is a great mom + pop style diner for breakfasts and lunches.
Midtown Hotel,Rana,United States of America,2 Reviews,October 5  2017,2.5,I don't even know where to start. People at the desk super rude. They didn't have toothbrush or anything in the rooms and when we asked for it they said they would bring it hours later no one came. Then in the morning someone tried to come into our room open the door. Good thing we had the door locked with the chain lock. To top everything I forgot my Clarisonic face washing machine in the bathroom along with my face wash and shampoos. I don't really care for face wash and shampoos but the Clarisonic is worth about 150 dollars. So when I realized what happened couple days after and called them they told me they didn't find it?! I mean its not like I forgot a piece of paper. I forgot an electronic device in the room. So they told me to call again I called 3 times after that talked to house keeping supervisor. She told me she would look and talk to people who cleaned the room and give me a call took my number and everything. I never received a call. Never staying there again.,Only thing I like was the bed.
Midtown Hotel,Wendy,Canada,2 Reviews,September 28  2017,7.9,It would have been nice to have a mini-fridge in room.,It was a less expensive hotel in a great location. easy to get around from here.  It was clean. bed was very comfortable. staff very friendly and helpful.  Arranged a shuttle to the airport for us .  Overall good stay.
Midtown Hotel,Anonymous,United Kingdom,12 Reviews,September 24  2017,6.7,It's a very dated hotel. which is actually more like a motel. Rooms were a bit dark. including the bathroom. Air conditioning was fairly loud. There was also a lot of building work going on at the time we visited. so quite noisy in the morning. The surrounding area is safe. although it's a bit of a walk to anything worth seeing or visiting. It feels like the kind of place you might spend one night in as part of a road trip. if your trip included going to the centre of Boston.Overall. it was fine. but very expensive for what it was.,Staff were nice. hotel was clean. reasonably need to public transport.
Midtown Hotel,Caroline,United Kingdom,1 review,September 23  2017,5.0,Hotel is very tired and old. The photos look far better than the actual rooms/facilities are. Staff very helpful but quality of the hotel is poor. Found it quite a depressing place to stay for three nights.,N/A
Midtown Hotel,K,Canada,11 Reviews,September 21  2017,7.9,The showers had warm/cold water running during the most popular shower times - morning and evening.,Very friendly and helpful staff. Eager to help. Location was great- walking distance to many things. In a very nice neighbourhood.
Midtown Hotel,Valerie,United Kingdom,6 Reviews,September 21  2017,5.0,HORRENDOUS NOISE HEARD IN THE ROOMS (WE BOOKED 3) ALL NIGHT LONG.  WAS INFORMED IT WAS THE AIR CONDITIONING "COOLER" ON THE ROOF.  IMPOSSIBLE TO HAVE A GOOD NIGHTS SLEEP.   WAS TOLD THEY WERE GOING TO ADDRESS IT.THE LIFT AND COMMUNAL AREAS WERE GRUBBY.  NO RESTAURANT. COFFEE MAKER IN ROOM WITH POWDERED MILK!!,N/A
Midtown Hotel,Anonymous,United States of America,1 review,September 10  2017,3.3,Stains all over the walls. tiny bathroom. very old beds that creeked with any movememt. overly powerful AC. stained ironing board.work going on in the parking lot woke us up every morning at around 8am.,The staff were mostly nice
Midtown Hotel,William Page,United States of America,2 Reviews,August 22  2017,7.5,Cons wifi did not work and room was small. Pool is kinda of a gimmick with only being open a couple hours a day,Pros free parking if you have a ticket to a redsox game. Location was perfect right next to the T and a short walk to fenway. Perfect hotel for a Sox game.
Midtown Hotel,Valter,Netherlands,7 Reviews,August 16  2017,7.5,A microwave oven might be a plus. The soap in the bathroom was not enough for 4 people. Same stuff for the coffee capsule. always 3 pieces for 4 people.,The room was really large.
Midtown Hotel,Idalina,United States of America,1 review,August 16  2017,9.6,Overall everything was great but there was a little confusion with the parking as far as do we pay for parking or is it included with this day? When we first checked in one employee said that we would have to pay for parking when we checked out but when I checked out we were told we did not have to pay for parking .,The location was great and the staff was very helpful and happy.
Midtown Hotel,Larry,United States of America,1 review,August 16  2017,8.8,Bathroom was awkward -- it seems a door for the sink &amp; toilet/shower would be prudent instead of a door to the toilet/shower -- limited space !!!!,The location of the Midtown Hotel was exceptional for my purposes.
Midtown Hotel,Ursula,Ireland,12 Reviews,August 15  2017,9.2,No bar or coffee shop in the hotel.,Location was fantastic. Great value for money. Pool was a bonus.Proximity to T makes this a great location. Staff very friendly and helpful.
Midtown Hotel,John,United Kingdom,10 Reviews,August 14  2017,7.5,rooms are basic and decor dated,Retro hotel in the centre of Boston. Only 15 minutes walk to Fenway park - we walked back from the match at 11pm and the neighbourhood felt safe and lively. Room are a bit basic and cleanliness is not 3* but thats mainly due to the age of the decor. Ice maker and soft drinks dispensers in the corridors. The outdoor pool is great. well shielded from wind and completely private from outside the hotel (room back onto the pool)
Midtown Hotel,Boston,Australia,7 Reviews,August 14  2017,5.8,No on site eating facilities. Arrived early evening from overseas and then had to go out and find place to eat. In near vicinity only fast food outlets. Very disappointing considering price price paid for room. No breakfast either.,N/A
Midtown Hotel,Volker,Germany,11 Reviews,August 13  2017,8.3,pool opens late in the morning and closes early in the evening. so we couldn't use it; stairs from the parking lot to the lobby,big room (even for 5 persons) with large window; parking in a connected parking garage
Midtown Hotel,Mary,United States of America,4 Reviews,August 12  2017,10,no microwave in room but we could use the one in staff room.,Very well run. front desk was helpful. Beautiful pool that was 10 feet deep on one end. Life guard at all times. very close to subways. Bed was comfortable.
Midtown Hotel,Alfredo,Spain,12 Reviews,August 7  2017,3.8,The hotel is old. the staff not very friendly. We left the room in the morning and came back around 15.30. the room wasn't made up.  I run into a maid and asked her if she could do the room for us; her answer was plainly "No. I'm going home". For 250 USD a night. I think having your room made up is not asking too much.Also. the Wifi didn't work most of the time,N/A
Midtown Hotel,Nic,United Kingdom,15 Reviews,August 4  2017,9.2,For the price.....nothing!!! But it as little bit dated but still very clean!,Easy walking distance to the T. Friendly staff. Spacious rooms with comfy beds.
Midtown Hotel,Shirrell,Barbados,1 review,August 3  2017,10,Nothing,The service was great the rooms was nice and the staff was friendly and very helpful and the location of the hotel was excellent I will definitely recommended it to others and stay next trip to Boston
Midtown Hotel,Alison,New Zealand,7 Reviews,July 27  2017,5.8,Room OK - corridors tired and roofs low - not great impression from corridors and check in - rooms better than anticipated.Very noisy ariconditioning that couldnt be turned down,N/A
Midtown Hotel,Anonymous,United States of America,1 review,July 24  2017,5.8,no breakfast served and room wasn't ready until late in the day even though the reservation was made a month in advance. Vending machines were mostly empty for drinks. Couldn't find drinking water in the whole place. Had to pay $30 for parking.,N/A
Midtown Hotel,Isabelle,Canada,1 review,July 23  2017,9.2,The insonorisation of the rooms are poor. The worst was that the hotel was renovating a room near our from 8am to 11pm we heard knocking. blasting the wall with sandpaper... We where disapointed and incommodated with the noise.The pool was open from 10am to 8pm it is a little short.,The staff was very kind. the room was clean and decorated with taste.The hotel is two corners walking to the train (that can carry you up everywhere in Boston)
Midtown Hotel,Jacqueline,United States of America,1 review,July 16  2017,7.9,TV in our room didn't work.  But we were too busy in Boston having fun to care.,Outdoor pool was clean and the location was excellent!  Right across from the prudential building and not even a block away from the T.
Midtown Hotel,Rachel,United Kingdom,2 Reviews,July 13  2017,6.3,The hotel was very expensive for the quality of the dated rooms. In need of an upgrade.Our room was at the front of the hotel and was very noisy from traffic passing just in front of the window,Great location. easy to get to using the airpot shuttle and a short walk to nearby breakfast places and restaurants
Midtown Hotel,Suzanne,United States of America,1 review,July 10  2017,9.2,The room was a bit older than the photos suggested. Fluorescent lighting in the bathroom was not personally appealing. The hallway carpeting looked a bit tired but the room was clean and the price was right. If you are looking for a beautiful modern room. this is not the place. But for one night. it worked for our needs.,Comfortable beds with lots of pillows
Midtown Hotel,Marcel,Netherlands,1 review,July 10  2017,4.6,Wifi reception was terrible. there was no fridge in the room. and when I arrived the shower hadn't been cleaned..,Large rooms. airconditioning. convenient location
Midtown Hotel,Anonymous,United States of America,1 review,July 10  2017,7.5,The walls are thin so our loud neighbors were bothersome. We also couldn't change the temperature of the room.,You can't beat the location. Also. parking was free if you were attending an event.
Midtown Hotel,Manuel,Colombia,10 Reviews,July 7  2017,6.3,The hotel was old. smelled funny. and definitely didn't look like the photos. The housekeeper came at 7:30am and as we were still inside we asked to come later. and this never happened. so we don't have our room cleaned. (The answer from the front desk to this was absolutely ridiculous).,Perfect location. The beds and pillows very good.
Midtown Hotel,Yang,Norway,15 Reviews,July 6  2017,9.2,There should be breakfast at the hotel.,Reasonable price. (Most of Boston's hotels are really overpriced! ) friendly staff. I got changed to a quiet room on my second day. they helped to move my luggages when I was out on meeting. Aircondition worked quiet and effective. The beds were very good for a good night sleep.
Midtown Hotel,Elizabeth,United States of America,2 Reviews,July 6  2017,5.4,The pool was closed in July (the summer!) The "concierge" didn't know where main tourist areas were. He seemed clueless. They gave a family of four 1 mini bar of soap and 2 mini shampoos. We called the front desk twice for towels and soap and even 3 hours later we still had not received hem.Overall. they just seemed confused and not organized.The decr is from the 70's and low quality. It was clean and had a good location. but would not go back.,Location
Midtown Hotel,Hamad,Saudi Arabia,4 Reviews,July 6  2017,5.8,There are construction works inside the hotel building and "I think" on the top roof. The noises are unbelievable! If you are planning to stay in this hotel these days. you must runaway and cancel this plan if you can!,Queen bed room is so large and nice.
Midtown Hotel,Patrick,Ireland,2 Reviews,June 26  2017,7.9,Irish people always like a lively hotel bar- missed that- but very good venues within a walk,Central location -  No high rise - great malls nearby - subway very close - boston library cultural  park very close - yep its all location location location
Midtown Hotel,Olga rvero,Argentina,5 Reviews,June 26  2017,6.3,The toilet was loose didnt flush propeely  no soap  one for both customers household not good  overrated and oveeprice motel not a hotel the room.was so far from elevators ww had to use the stairs,Good ice dispenser people front desk helpfull
Midtown Hotel,Occasional,United States of America,15 Reviews,June 24  2017,6.7,Not enough tower racks to hang towels and the bathroom is a bit small.,Room is pretty spacious. Location was the biggest asset for where we need to be.
Midtown Hotel,Anonymous,Argentina,1 review,June 19  2017,6.7,A week after I left. I received a 250 u$s charge from the hotel in my credit card. After an investigation the money was reimbursed. so I assume the hotel was not able to explain where the charge came from.,N/A
Midtown Hotel,Bud Light,United States of America,25 Reviews,June 18  2017,7.5,Too expansive!! I paid $684.41 for two night stay and $58 for parking lot. However. there is no microwave and refrigerator in the room.,Location of this hotel is good. We can go the prudential tower in ten min by walking and also get to subway station in 5min.
Midtown Hotel,Jerry,Netherlands,68 Reviews,June 11  2017,7.9,The hotel already exists for many years; they did refurbish and it looks ''OK". but it could have beendone so much nicer. I know that hotels in Boston are expensive but at almost 300.- a night one expects a little more....,Location. location. location! You could park your car litterally underneath your room.
Midtown Hotel,Frank,United States of America,1 review,June 9  2017,5.0,The A/C was not available throughout the facility and I was told that it was going to be shut off because it was going to be a cool evening. Hilarious the explanation.,N/A
Midtown Hotel,Dimitrios,Greece,14 Reviews,May 22  2017,7.5,The hotel is rather old. the you can see that by walking through the hall from the reception to the elevator. The staff was friendly besides one or two people that were not very helpfull. You had to log in to the wi-fi again. from every device. every single day. The rooms were clean. but not every part of the hall way.  Some TV chanels suddenly froze while you were watching.,The hotel is very close to 3 subway stations. About 5-10 minutes from each one. so you can easily go to any part of Boston. The double rooms have enough space for two people. the toiletries were satiisfying and their were pleanty of power sockets for all your electric devices. The bed was quite comfertable. There was a room to store your luggage after check-out.
Midtown Hotel,Uri,Israel,16 Reviews,May 18  2017,6.7,First thing - Hotel feels very old (and not old in a good way). feels like an hotel from the 60s.  there was rust in the room pipes. no heating or cooling option - I had to change my room because of two reasons: first room I got was too noisy (there are no isolated glasses on this hotel - you can hear people talking on the street). and second the room was too hot (even though it was 50 degrees outside - there was a direct sunlight and no cooling option). the bath tab was a disaster and dangerous. while standing in it it felt like it going to break every second. The room was very expensive to the overall experience I had. I expected much better then that and was very disappointed.,Location is great. and the hotel has it own parking space
Midtown Hotel,Adm,United States of America,1 review,May 13  2017,10,N/A,Today 05/13 around lunch time I got in to the hotel for my second time stay. I was checked in by the Marc hotel manager​ who was one of the rare people who treated me greatly and respectfully without care of my budget pocket.  because I was coming from the MGH. so he's the best since the date of my arrival in EUA(02/29/2015 NY) . I am 22 years old business administration professional graduated in Brazil in 2015. getting out of an accident job on 04/30/2017. so I really do Know a little bit of what I am talking about and my needs for the moment. Totally worth any penny or tip.Just my thank you so much and lifetime appreciation to Midtown Hotel Family. Kisses of light.
Midtown Hotel,Dr,United States of America,1 review,May 7  2017,7.5,When I arrived the desk manager  (I think his name was Mike B.) said he could not find my reservation that I has made through Booking.com. I did have The Booking.com confirmation sheet with the reservation number and the pin number. He kept complaining about booking .com and kept me waiting 40 minutes at the counter while he said he was trying to get in contact with Booking .com. I had just driven up from the Newport RI area to go to my son's NU graduation  the next day (Fri). I was very tired and he got me extremely stressed because I did know if I would have a place to stay. I had made the reservation on Feb 28th to make sure I would be able to get a reservation close to NU. This man got me very.very upset! The rest of the staff was very nice especially Youness S. who was at the desk on Sat. He had to correct my bill because it did not have the Booking.com rate.He did this very nicely in around 5 minutes or less.,Close to the Northeastern University graduation site..
Midtown Hotel,Debbie,United States of America,1 review,April 26  2017,5.0,Some staff were rude when asked questions or followed up for room service. Quality of the hotel is going down. Refrigerators are now rental and cost extra and you only get one trash bin per room (that's shared between bathroom and bedroom).,The room we had was more spacious than we though it would be. but we also payed for an extra fold out bed in the room so I dont know if space varies per room.
Midtown Hotel,Anonymous,United States of America,1 review,April 17  2017,8.3,Hotel is a bit run-down. but clean and very conveniently located.  If you're out enjoying the town. it's all fine.,For visiting downtown college campuses. location was excellent.  Northeastern. Berklee walking distance. others a short ride away.  T stop close by.Boston Museum of Fine Arts right up the street.  Beds were comfortable. rooms quiet. no big problems.  Staff was friendly. helpful.Parking very convenient. in covered lot behind the hotel.
Midtown Hotel,Terry,United Kingdom,3 Reviews,April 16  2017,7.5,Two main problems: most of the time the wifi was poor or even not working in our room. Staff blamed the weather or too many people accessing it. Not a satisfactory explanation.. To their credit. the manager gave a 10% discount on room rate for this inconvenience. The other problem was other guests not understanding that a hotel is where people sleep. and several nights were disturbed. There were a number of what seemed to be families and groups of friends who talked loudly and banged doors at night and early morning. A polite notice from management on arrival - or a notice in the hallways - might help this.,The hotel has no catering. though there is a good breakfast place 5 minutes walk away. and a 7/11 nearby. The location is excellent. staff helpful. and the room large and comfortable. The hallways are a bit drab. but the room was fine - large and comfortable.
Midtown Hotel,Gavin,Canada,1 review,April 8  2017,7.5,Not really anything worth while close to hotel. that we found interesting.  But it was really rainy so we didn't explore too far away,Close to the Amtrak station in Back Bay. Walking distance to Fenway.
Midtown Hotel,Con,Ireland,1 review,April 6  2017,9.6,Heating System could be a litttle bit noisy at night?,Great location. Great room. Friendly staff. Across from Prudential Center / Sky-Walk observatory. with access to T-Train. etc. Short walk to centre of city and Commons. etc. Lovely big room with very comfortable beds.
Midtown Hotel,Henry,United States of America,3 Reviews,April 6  2017,7.9,Did not like to have to go out for food. Would have been nice to have a place to at least have breakfast.,I liked the location and the size and cleanliness of the room.
Midtown Hotel,Georges,Canada,1 review,March 13  2017,8.8,Room was on 1st level just in front of the main street and we would hear all the music from the cars passing even though windows were closed. We barely had a small dribble of water coming down from the tab of the sink!,The approach at the Front Desk was very friendly but professional. The cleaniness of the room. And no surprises: we got what we expetced. Hotel was at short walking distance from our interests!
Midtown Hotel,Melissa,United States of America,5 Reviews,March 6  2017,8.3,Walls were paper thin. which was only a problem due to domestic disputes going on in the room next door in the middle of both nights I stayed.,Location was perfect for Back Bay activities. Bed was comfortable and staff were friendly.
Midtown Hotel,Tereza,Czech Republic,1 review,March 6  2017,8.3,There was no wifi in the room and it smells like cigarettes when we arrived although it was non-smoking room,Good location and room was very nice and tidy.
Midtown Hotel,Anonymous,United States of America,1 review,February 28  2017,8.8,I wish there had been  complementary breakfast &amp; a fridge&amp; microwave (for no charge) in our room.,We were upgraded to a king room (: thank you!
Midtown Hotel,Christine,Canada,1 review,February 28  2017,6.3,Our non-smoking room smelled like smoke. so we had to keep the window open at all times we were in the room (there are no screens on the windows).,The location was amazing. and the staff was super helpful (especially in recommending the best pizza we've ever had)
Midtown Hotel,Mainer,United States of America,1 review,February 12  2017,8.8,The elevator was really small and really cold. Also. the staff. while really helpful. were really grumpy and assumed because we were drunk that we were disorderly. Also. our room was conjoined with another room and due to the door not being completely sealed. we disrupted another customer when we got back from bar hopping.,The shower had excellent water pressure and the bathtub was a really nice size. Our room also had a really nice view of the park next to the Prudential center.
Midtown Hotel,James,United States of America,1 review,February 8  2017,10,There was nothing else.,More than anything else the staff was extremely helpful and friendly I can say that I really liked that.parking lot was spacious and easy to use.
Midtown Hotel,Anonymous,United States of America,3 Reviews,January 26  2017,6.7,The water was not hot...,For the price and location. i really had no complaints.  It looks like it had been upgraded since i last stayed there two years ago..
Midtown Hotel,Sigurbjörg,Iceland,8 Reviews,January 8  2017,10,I would like to have a small fridge in the room.,I was surprised how nice and big the room was for this price. Nice smell everywhere and cosy lobby. I loved it. I would like to stay there again next time I travel to Boston.
Midtown Hotel,Kou,United States of America,2 Reviews,January 6  2017,9.2,the bathtube needs to be remodeled.  There is something under the bathtube( I think it is water under the tube).,the room was always cleaned. felt safe during my stay there.
Midtown Hotel,Grigory,Russia,12 Reviews,January 1  2017,10,N/A,Nice place almost in the city center. It is very close to many sights that can be reached either by walk or by train. The personal is very pleasant and helpful.
Midtown Hotel,katrina kalamar,United States of America,3 Reviews,December 19  2016,10,N/A,I go to school at Northeastern and this is the closet hotel to campus. It's just as nice as other hotels in the area like the Sheraton except it's cheaper and in a better location! Be sure to try Thorton's right next door for breakfast.
Midtown Hotel,James,United States of America,7 Reviews,December 14  2016,8.8,Although I was aware in advance the fact that there was no breakfast even muffins juice was a disappointment.,This hotel was extremely comfortable and quiet. The staff were most helpful and courteous.
Midtown Hotel,Sulaiman,United States of America,6 Reviews,December 14  2016,8.8,No breakfast. air conditioning takes too much time to heat up the room.,Walking distance to downtown. a lot of restaurants nearby. Shopping center ( prudential) one block away. great bed and pillows.
Midtown Hotel,Jonathan,United Kingdom,1 review,December 11  2016,6.3,Would actually call it a Motel.It was built in 1950s. so has no bar or restaurant. so no breakys either.Also the water pipes made noises &amp; the soundproofing very poor.,No what I expected. but a good location.
Midtown Hotel,Anonymous,United States of America,19 Reviews,November 27  2016,7.9,Although wifi code was provided. wifi connection never reached our room. Either or both microwave and refrigerator would have been big plus as there were not so many places to eat in the neighborhood.,Bed mattress was comfortably soft. I really liked it! Also a big dining table was a good equipment. Guy at the front kindly accepted my request of ticket printing out of computer.
Apartments on Harrison Avenue,Steven,United Kingdom,1 review,September 26  2017,9.0,The bed is only a double whereas a king would be better because there is loads of room. Also the bedding and pillows need to be better quality and the duvet needs a cover not just loose sheets. 2more pillows would have been good. Information about the city would be a bonus as well as how to work the appliances/tv.  although we got a very quick response to our request when we were struggling with the tv and managed to figure it out.,The apartment is close to the centre of Bostons attractions and amenities. It is lovely and spacious and was spotless on arrival.
Apartments on Harrison Avenue,Jcb,United Kingdom,3 Reviews,August 10  2017,7.9,This particular apartment overlooks the highway AND train line so despite the double glazing. it is noisy.Also because this area is currently undergoing huge building &amp; redevelopment work. it feels a bit remote. Not quite reached 'up &amp; coming' yet!,The apartment is ultra modern&amp; very well kitted out. It's also just above Wholefoods so foood shopping is very easy .
Apartments on Harrison Avenue,Gaby,United Kingdom,2 Reviews,August 8  2017,10,Washing machine only worked on the 40 minute setting. Also couldnt contact the owner as didnt have details. Apartment description said there was balcony but there was no balcony.,Great pool!
Apartments on Harrison Avenue,Janet,South Africa,3 Reviews,May 29  2017,7.5,Scarce provisions such as washing machine pods and no information on the local area.,Great location in a wonderful neighbourhood. Close to downtown. and to lots of great restaurants in South End. Very conveniently next to a Whole Foods market.
Apartments on Harrison Avenue,Jane,United States of America,2 Reviews,May 29  2017,9.6,The bottom bedsheet was a flat sheet instead of fitted and kept coming loose.Minor inconvenience.,Everything was very clean and as advertised. Apartment had many amenities and being over a Whole Foods was a plus.
Apartments on Harrison Avenue,Linda,China,2 Reviews,May 24  2017,8.8,have no enought time to try outdoor barbecue,A very cozy and comfortable apartment and very convient. A big supermarket is close by. and also close to Chinatown . I felt just like at home.
Apartments on Harrison Avenue,Chris,Australia,38 Reviews,April 28  2017,5.8,A double bed; check-in at 4:00pm was ridiculous; only one key to apartment; not being given apartment number at time of confirmation front counter were not aware of our apartment number; dealing with Sonder Vincent was not helpful at all as we were traveling from Australia with lots of baggage and had to wait at the Fresh food market next door until our apartment was cleaned 3 hours later no earlier check-in was available apparently ☹; the apartment was not cleaned when we finnaly got to go inside as the rug in the lounge area was covered in dog hair.,Location. modern facilities and the helpful desk staff. The fresh food market next door was excellent.
Apartments on Harrison Avenue,John,Australia,2 Reviews,April 15  2017,7.9,A little noisy being so close to the major arterial roads and under the flight path. Apartment very warm and had to use air conditioner in April.,Beautifully appointed apartment with all the mod cons we needed. The WholeFoods market downstairs was super convenient and had everything we needed. :)
Apartments on Harrison Avenue,Jennifer,United States of America,3 Reviews,April 14  2017,8.8,I considered two listings on Booking.com which had the options to cancel with full refund.  However. when I booked this property and another property from the same company. full payment was taken immediately for both. in which the property then indicated no refund is available after 24 to 48 hours.  It took several phone calls to remedy the situation.  Buyer beware!  You need to be specific when booking through a third party and call the property company directly to find out what the policy is with cancellations and refunds.  This will save you time. money. and aggravation for future purchases.,The property is extremely spacious and clean.  We had a two bedroom with two bath corner condominium. a complete kitchen. and open area living space.  Everything you needed to make a comfortable home away from home!  There is filtered water provided within the refrigerator and washer/dryer unit included.  The Whole Foods grocery store is conveniently located within the Ink Block Complex.  It was very private and conveniently located next to major roads.  The friendly staff was just a phone call away and very helpful!
Apartments on Harrison Avenue,Dianne,Australia,2 Reviews,December 16  2016,9.6,My booking was for three people. there was not enough linen for the sofa bed and towels where limited to one per person.  Girls need more than one towel.Bed linen was attended to by staff once it was flagged.,Location was good.  Apartment was well furnished
Apartments on Harrison Avenue,Anonymous,Taiwan,1 review,December 16  2016,9.6,Hope being allowed to check in earlier before 16:00. or at least let me storage my suitcase due to early flight.Hard to operate the TV and deal with the venetian blinds. Some staff are a bit aloof.,Spacious and clean room with everything you need such as kitchen equipment and enough amenities. High speed wifi and central heating included. Some staff are generous to accommodate. Good public transport. close to T station.
Apartments on Harrison Avenue,Anonymous,United States of America,3 Reviews,December 13  2016,7.5,Check out instructions were non existent. Apparently just drop off your keys at the reception desk! I also took the trash out.,Great location to convention center.
Apartments on Harrison Avenue,Brianna,United States of America,15 Reviews,October 28  2016,7.9,Zero parking.,Modern. clean. temperature control was a cinch. and it's on a Whole Foods. There were utensils. basic cookware. and a dishwasher. Plenty of outlets and comfy furniture.
Apartments on Harrison Avenue,C,Australia,14 Reviews,October 16  2016,7.5,A bit too noisy with traffic noise.Pool was not available after 18 Sept. Closed for season (one of the reasons we booked here was the pool!),Plenty of room to chill out after a long flight from Australia.Close to supermarket
Apartments on Harrison Avenue,JohnnyM,Netherlands,66 Reviews,September 19  2016,9.2,Bed was a bit small for my height of 190cm. but could manage to sleep in it,Fully equipped flat. amazing decor and new appliances. Amazing wholefoods market nearby. Swimming pool and gym at the premises. Definitely the best place we stayed in US.
Apartments on Harrison Avenue,Duncan,New Zealand,10 Reviews,September 18  2016,10,N/A,It would be helpful in the address description to say that it is "300 Harrison Ave on corner of Herald Ave" Our cab driver did not have GPS and Harrison is a looong street.
Apartments on Harrison Avenue,Daniel,United States of America,16 Reviews,September 12  2016,9.6,We were traveling by car and had quite a few bags and there was only a 15 min parking space two blocks from the building entrance which made it a bit complicated to unload all up.,The facilities are excellent and the apartment was very comfortable and very well furnished. All seems like new. Great location.
Apartments on Harrison Avenue,Judy,Canada,9 Reviews,August 5  2016,8.3,Only one mirror and that was in the bathroom. Could have one in the bedroom. A lot of street noise early morning.,Great location. bed comfortable. very clean. nice layout. supermarket very close by.
Apartments on Harrison Avenue,Lorig,United States of America,1 review,July 23  2016,8.8,They needed to put many more details on the ad for these apartments because it is very different than staying in a hotel. I wish I knew the kitchen was completely full with small appliances. pots and pans. dishes and utensils. We needed 2 keys and we could not get another key. It was difficult because a key is necessary to go up in the elevator and we only had one key. so at times the one upstairs had to come down to let the other back up in the elevator. Also. there definitely were not enough bath towels or hand towels or washcloths available for 2 adults and 2 small children for 2 nights. There were only 2 of each type of towel when we were 4 people staying 2 nights.,The apartments were beautiful and modern. The kitchen was a full kitchen with all the amenities and small appliances. The pool was great for the children.
Apartments on Harrison Avenue,Ims,United Kingdom,2 Reviews,June 23  2016,9.6,The gym could have perhaps had more equipment. but it was functional.,Brilliant environment. EVERYTHING I could possibly want during the two week stay was provided in the room. The adjoined connection to Whole Foods store was brilliant and very useful. Swimming pool and deck was always a buzzing spot
Apartments on Harrison Avenue,Sarah,United Kingdom,1 review,May 30  2016,6.3,Listing was misleading and was falsely advertised about the beds and pool! (Apparently now adjusted. but no compensation offered) Booking was confusing as you pay through a separate service! Deposit needed in advance! Lots of stipulations!,Clean. great location and stylish building!
